,id,neg,neu,pos,compound,Score,tweet
17251,17644,0.279,0.571,0.15,-0.4215,1, Sexualgif bitches are so shady... oh my god &128514&128514 http//t.co/dJ3SrlwbTK
17252,17645,0.394,0.606,0.0,-0.886,1," Sexualgif if we're dating, don't be a sensitive bitch when i insult you.. i expect to be insulted back."
17253,17646,0.099,0.753,0.148,0.1531,1, Sexualgif if you pass up the chance with a hot faithful girl cause the single life with hoes is on your mind you are just plain dumb m&8230
17254,17647,0.542,0.458,0.0,-0.796,1, Sexualgif this bitch was so ungrateful &128553&128148 http//t.co/exbLrnsyZv
17255,17648,0.145,0.855,0.0,-0.296,1, Sexualgif when u go through bae's phone &amp there's no hoes on there http//t.co/CYEJV5l608
17256,17649,0.0,0.608,0.392,0.7003,2, SexyKarenFisher Oh it's Saturday funny time You better redneck necognize http//t.co/qc4mgs3ejp
17257,17650,0.18,0.702,0.118,-0.296,0," Seymor_Buccs Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &8230"
17258,17651,0.362,0.638,0.0,-0.6249,1," Shaa_Jenkins If I hit ya nigga , bitch I'm sorry &128520&128526"
17259,17652,0.351,0.649,0.0,-0.9077,1," ShabbaCranks Running a train is fucking a bitch, you finish. Then somebody else come in and fuck the bitch. That's a gangbang speak of&8230"
17260,17653,0.384,0.616,0.0,-0.9201,1," ShadonHendrix Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&8230"
17261,17654,0.403,0.597,0.0,-0.775,1," ShadowBeatz_Inc I know you have me blocked, but next week bitch KYR_SP33DY"
17262,17655,0.0,0.628,0.372,0.8074,2," ShadyLadyHH When the rose-colored glasses come off and you still want to be there, true love happens."
17263,17656,0.265,0.538,0.197,-0.4404,1," ShaeBoogie__ Some bitches only cute when they mouth closed, that smile is what fuck yall up bye teeth &128514&128514&128514&128074"
17264,17658,0.114,0.772,0.114,0.0018,2," Shakestweetz Friends of philbarron javachik has let me know that Phil is very ill. His infection has gone septic, and he is fightin&8230"
17265,17659,0.0,0.656,0.344,0.6369,1, Shakilaahh - LOOOOOOL&128557 2nd best tweaking hoe vine&128557 https//t.co/m6Anq9CQS9
17266,17660,0.202,0.798,0.0,-0.5859,2, Shalewis09 Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.
17267,17661,0.0,1.0,0.0,0.0,2, ShamarGotHoes J Cole ain't trash... Period.
17268,17662,0.365,0.635,0.0,-0.3182,1, ShamarGotHoes These hoes... Smh http//t.co/PRr9JkrBSp
17269,17663,0.35,0.485,0.165,-0.5315,1, ShanTaughtUwell Never trust a bitch that try to be a side bitch
17270,17664,0.176,0.515,0.309,0.4215,1, Shan_RBM They say crazy girls got the best pussy&128530
17271,17665,0.0,1.0,0.0,0.0,2," ShaneDennis37 In the ""Nothing Lasts Forever"" category, I can barely recognize any Yankees tonight."
17272,17667,0.493,0.507,0.0,-0.9477,1," ShawnHarvey0 1stBlocJeremiah I ain't gettin my hands tatted dumb ass, y yo bitch ass leave da bus stop last night, the main was goin"
17273,17668,0.0,1.0,0.0,0.0,1," Shawnzie3 Foxtrot
Uniform
Charlie
Kilo."
17274,17669,0.0,0.707,0.293,0.4404,1, ShayDMVsFinest I know I got good pussy &128133
17275,17670,0.092,0.677,0.231,0.431,1," She2Foreign I don't want yo bitch, she gotta be foreign. &128564"
17276,17671,0.255,0.745,0.0,-0.7579,1," SheBoundTa_G_O WeDont_SmokeREG money ova bitches I'm yellin it ta da grave developed at ah young age, go afta wat pays &128526"
17277,17672,0.0,0.825,0.175,0.3724,1," SheDreamsTheD Don't ever be ashamed of who you are, unless you a hoe."
17278,17673,0.379,0.466,0.155,-0.802,1," SheDreamsTheD You girls be 13 talking about ""I hate sleeping alone"" .. Well bitch you better buy a damn teddy bear."
17279,17674,0.148,0.7,0.152,0.0258,1, SheMoansNookie Can't even tell a bitch hey without thinking you tryna get at them. Lmao. Y'all sumn else. Get real
17280,17675,0.266,0.635,0.099,-0.4939,1, SheScreamsGera Stop complaining about being single hoe We have bigger problems here Rn Like McDonald&8217s doesn&8217t serve breakfast after &8230
17281,17676,0.0,1.0,0.0,0.0,1, SheScreams_Mami These hoes ain't loyal&128581&128175&128076
17282,17677,0.0,0.894,0.106,0.3612,1," SheSeauxSaditty Yall act like your pussy did something magical because a nigga suddenly didn't pull out. Naw, he just didn't pull out,&8230"
17283,17678,0.204,0.622,0.174,-0.1351,1, SheTrillaryC___ You can't tell a bitch shit when they get a Job &128514&128514&128514&128514
17284,17679,0.0,0.69,0.31,0.7046,1, SheWilI When you go to a college party and you don't see any bitches http//t.co/ACUT5eT3tU
17285,17680,0.0,1.0,0.0,0.0,1, SheeeRatchet When you and your boys discover a hoe&128514&128514&128514 https//t.co/QHoHalWQJ2
17286,17681,0.0,0.628,0.372,0.8271,1," SheisJasNicole Them hoes are temporary, but a good woman will always be a good woman."
17287,17682,0.508,0.492,0.0,-0.7351,1, ShelbyLaVelle_ Last retweet &128553&128588 you bitches be confused
17288,17683,0.134,0.777,0.088,-0.3182,1, ShelbyMccurry I'll purposely read your message just so you know I read it and didn&8217t reply. I can be a bitch like that. SorryNotSorry
17289,17684,0.0,0.753,0.247,0.7845,2, ShelleT1986 Great start the morning My daughter danced herself into the coffee table and gave herself a nice shiner... Yea she's a wh&8230
17290,17685,0.436,0.564,0.0,-0.66,1, ShellyGrimage It ain't nothing to cut that bitch off.
17291,17686,0.26,0.581,0.158,-0.5688,1," ShesAddicted2Me ""187XO_ ' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."" Lmfao , Little Be Like ..."
17292,17687,0.311,0.689,0.0,-0.7436,1," SheswantstheD If you take your girl back after she cheats on you, you're a little bitch."
17293,17688,0.168,0.559,0.273,0.3612,1, SheswantstheD Lmao how niggas be with the side hoe http//t.co/Y0sja0dyFM
17294,17689,0.338,0.662,0.0,-0.3724,1, SheswantstheD these hoes ain't loyal http//t.co/6xRobDfZtk
17295,17690,0.34,0.66,0.0,-0.6875,1, SheswantstheD trying so hard to resist the urge to smack a bitch http//t.co/Cvnlm1I3Ls
17296,17691,0.0,1.0,0.0,0.0,1, SheswantstheD when u and ur boys discover a hoe http//t.co/3tK3UsCLwd
17297,17692,0.256,0.744,0.0,-0.6705,1, Shimshammy I just wanna ball my fist in your hair and shake the bitch right out of you.
17298,17693,0.0,0.874,0.126,0.3182,1, Shirleeey___ &8220Satisfied_x At this Hispanic church. Jesus please respond to her&128514&128514 https//t.co/JG0oL54Ney&8221&128128&128514 you a hoe for this
17299,17694,0.248,0.531,0.221,-0.0772,2, ShitPussiesSay Dudes built like a crushed Twinkie http//t.co/1WsYI6gDVP
17300,17695,0.189,0.811,0.0,-0.1027,1, ShitPussiesSay Lets butt chug Mikes Hard Lemonade
17301,17696,0.0,1.0,0.0,0.0,1, ShitPussiesSay What's with all these pussies turning themselves into Yu-Gi-Oh cards lately http//t.co/sfVcNdHWzV
17302,17697,0.0,0.377,0.623,0.5106,2, ShmurdaGang Free wop
17303,17698,0.0,0.769,0.231,0.4019,1, Shoota1017 I wish sombody get this hoe away from me
17304,17699,0.133,0.663,0.204,0.1306,2, Shoq He no doubt copied it from someone else.  KilloughCNN Alert The mock turtleneck is back. http//t.co/uM7aTH7tHT
17305,17700,0.139,0.584,0.277,0.5854,1, ShowMeATittie LMAO bruh  BlazeTheGreat_ Oooooo let me find a shooting star so I could wish a bitch would http//t.co/9dqLU7dZrY
17306,17701,0.366,0.634,0.0,-0.8176,1," ShowMeATittie P&8217s up hoes down, if ya bitch can&8217t swim then tha hoe gone drown"
17307,17702,0.388,0.612,0.0,-0.5859,1, ShowMeATittie This bitch on Maury a thug
17308,17703,0.0,1.0,0.0,0.0,1," ShowMeATittie What it ih hoe, wassuh ..can a nigga get in dem guts"
17309,17704,0.297,0.703,0.0,-0.5859,1, ShreddyBrady How close I am to slapping a bitch http//t.co/1aiH4BfCxk
17310,17705,0.174,0.826,0.0,-0.6369,1, Shvkeir Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.
17311,17706,0.321,0.679,0.0,-0.8422,1," ShxtWesleySays ""Let me put my kids up in ya mouth bitch. I'ma turn this shit into a foster home."""
17312,17707,0.623,0.377,0.0,-0.765,1, ShyGlizzy your bf is broke bitch
17313,17708,0.358,0.642,0.0,-0.5994,1, Shyswag69 torres5salvador you got old bitches upgrade them
17314,17709,0.299,0.627,0.075,-0.7579,1, Sialovely_ I could literally be crying one minute get up wipe my face &amp walk out the room like bitch turn uuuup &128514&128514&128514 idk it's weird.
17315,17710,0.0,1.0,0.0,0.0,2, SickDrawings 3D bird &amp feather drawing http//t.co/tcPRVBGspt
17316,17711,0.302,0.698,0.0,-0.5994,1, SilversWright &8220LosBeOnIt 99.9% of bitches are hoes except my mama&8221&128514&128514&128514
17317,17712,0.0,1.0,0.0,0.0,1, SimoneMariposa using words such as &8220dick&8221 and &8220pussy&8221 in regular convo is just too vulgar for me.
17318,17713,0.0,0.695,0.305,0.8087,1, SimplyLucyLu Welp  iDntWearCondoms The girl of your dreams is a hoe and the guy of your dreams ain't shit. Facts of life
17319,17714,0.0,0.743,0.257,0.6369,2," SimplyPerfectt_ Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst."
17320,17715,0.244,0.68,0.076,-0.6384,1," SimplyShaay &58386&58386""VibinWitTheGods If I don't text you no more thats Cuz you a boring bitch just so y'all hoes know."""
17321,17716,0.175,0.545,0.28,0.3658,2," SimpsonsQOTD &8220That's a very nice jig, Kearney. Now isn't dancing much more fun than bullying?"" http//t.co/dk7rcqM1FS"
17322,17717,0.112,0.888,0.0,-0.34,1, SincerelyTumblr Becoming a cold hearted bitch wasn&8217t really what I planned to do with my life but here I am
17323,17718,0.185,0.616,0.199,0.0772,1, SirBhill Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe
17324,17719,0.074,0.926,0.0,-0.1531,1, SirJakel The awkward moment when you're changing in the gym and your penis head slips through the slit of your boxers.
17325,17720,0.096,0.658,0.247,0.6705,1," SirStern Claim whatever part of her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &8230"
17326,17721,0.0,1.0,0.0,0.0,1, SirTweak_Alot Duncanville girls cold den a hoe
17327,17722,0.498,0.384,0.118,-0.8723,1," Sir_Strange ""Don't be a stupid fucking bitch.""

- me, to stupid fucking bitches"
17328,17723,0.0,0.709,0.291,0.5719,1, Sir_Strange Her pussy loves it when I speak in tongues.
17329,17724,0.094,0.725,0.181,0.296,1, Sir_Strange Sorry that I came into your pussy like a wrecking ball.
17330,17725,0.398,0.387,0.215,-0.8759,1, Skate808s God all a nigga trust I can't trust that gun cuz if that bitch jam I'm fucked can't trust niggas they bitches got they dicks&8230
17331,17726,0.124,0.876,0.0,-0.3412,2, SkinnieTalls It's not as easy as you'd think to find an astronaut monkey outfit at the last minute.
17332,17727,0.254,0.702,0.043,-0.8074,1," SkinnyKenny13 ""1017_Sqquad When a fat bitch want you and a skinny bitch can't cook nothin for you &128514&128514&128514 these hoes ain't hungry &128514&128514"" do&8230"
17333,17728,0.0,1.0,0.0,0.0,1, Skraw_Berry Oh I would've stood up Fall back hoe
17334,17729,0.339,0.496,0.165,-0.6369,1, SkylarLogsdon viva_based bruh you fucked the shit out of my taste buds with that bitch.
17335,17730,0.291,0.485,0.223,-0.34,0," Slanguage Stop flattering yourself, bitch. The only fan you have is on your ceiling."
17336,17731,0.147,0.853,0.0,-0.5859,1, Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut
17337,17732,0.587,0.413,0.0,-0.7964,1, SlikHawk That's who dumb bitch GoHawks http//t.co/0iNjjm374v
17338,17733,0.358,0.642,0.0,-0.5994,1, SlimBlanco_ &8220YSDrillary bitches is so corny&8221 SOOOOOOO corny 
17339,17734,0.184,0.676,0.14,-0.2263,1, SlimGirl_Probz &8220TRESHON_SCROOGE Oomf pregnant from dat dog in the hood dat chase erbody &128514&128514&128514&8221REAL funny bitch
17340,17735,0.402,0.598,0.0,-0.8126,1," Slutty_Hermione Twerking in the chamber of secrets, with all my bad bitches twerkteam"
17341,17736,0.0,1.0,0.0,0.0,1," Slygirl08 You say &8220potato&8221, your pimp says &8220put out, ho&8221."
17342,17737,0.0,1.0,0.0,0.0,2, Smart_Cookie86 If I had to pick a President of the Uncle Tom association I would pick Larry Elder.
17343,17738,0.338,0.662,0.0,-0.3724,1, SmiIe These hoes ain't loyal http//t.co/fGTzQwnSxk
17344,17739,0.0,0.861,0.139,0.34,2, Smiilze I'm finally finished work. I'm going to have to chug this bottle of wine to catch up to you guys. Challenge accepted.
17345,17740,0.0,1.0,0.0,0.0,1, Smith_Wessern Some hoes live jus to hit the clubs every weekend .. &128564&128080
17346,17741,0.411,0.505,0.084,-0.8645,1," SmokedOutQuille bitches say ""or nah"" with everything I'm cute &128129 or nah? chillin wit my bro  suck his dick or nah? &127814&128069&128166 tracks showin o&8230"
17347,17742,0.254,0.746,0.0,-0.5267,1, Smokinonkaya_ She said I hurt her feelings now she dating dykes..
17348,17743,0.08,0.667,0.253,0.7351,1," Smooth_Orator For niggas who claim to love pussy as much as y'all do, y'all should be champions for sexual liberation and stigma remov&8230"
17349,17744,0.149,0.851,0.0,-0.5423,1," Smooth_Orator Slander don't exist when you make her cum. Every bad thing she says doesn't register, cuz you got the pussy."
17350,17745,0.0,0.619,0.381,0.8126,2," Smug_Lemur He loves me eats a brownie 
He loves me not eats a brownie"
17351,17746,0.328,0.672,0.0,-0.5994,1, SnapBackTC wake me up when da bitches get here
17352,17747,0.0,0.865,0.135,0.3612,1, Sneakbo Man like Stormzy1 doing Hella things &128175&128175&128175&128588 I gotta take my hat off to that nig
17353,17748,0.092,0.654,0.254,0.6922,1, SneakerHeadSean So y'all niggas really love these hoes with nigga qualities huh...she roll the blunt better than you and she wifey now&8230
17354,17749,0.0,1.0,0.0,0.0,2, SneakerPics23 Oreo 6's http//t.co/Jx9DD9oahY
17355,17750,0.0,0.654,0.346,0.5719,0, SnipersInPeril ShinSnipes happy birthday my little cotton picker
17356,17751,0.231,0.769,0.0,-0.34,1, SnipesJr_ Don't fall out wit yo niggas over hoes..
17357,17752,0.307,0.472,0.22,-0.2732,1, SnowThaProduct FrasesDeUnaMadreMexicana these bitches is my sons lol
17358,17753,0.0,0.878,0.122,0.2382,0," SnowThaProduct i can do somethin good but im always gon be a ""wetback"" coo.. &9996"
17359,17754,0.399,0.546,0.055,-0.8481,1, SoCoSoPretty And niggas don't be knowing the difference or want to believe that the bitch actually ugly
17360,17755,0.201,0.562,0.237,0.2263,1, SoTrippyWhit &8220laaaeee I swear to god Whitney is a Regina George. &128128 http//t.co/bttoCzQK5S&8221 wow im a bitch &128123
17361,17756,0.0,0.856,0.144,0.4019,2, SoccerGrlProbs Germany's like....Next goal has to be a header. Then next goal after that has to be a diving header. Let's play monkey &8230
17362,17757,0.271,0.5,0.229,-0.1531,1," SochittaSal I got drugs and hugs for you, bitch."
17363,17758,0.494,0.506,0.0,-0.5994,1, SochittaSal Short bitches run sht.
17364,17759,0.227,0.687,0.086,-0.624,1, SolelyJones Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up
17365,17760,0.0,0.813,0.187,0.5574,1, SoloDahSystem As in rubbing her booty on another mans penis. Sure  PacDaGoat Fellas you cool with your girl dancing with other nig&8230
17366,17761,0.0,0.462,0.538,0.5423,2, Solyybee_ Lmfao &8220macktology101 Alco(ho)l&8221
17367,17762,0.225,0.693,0.082,-0.6486,1, Somaya_Reece I am nice I am humble but I will still let a bitch know what's up HUNNNNEY&128133&128226&128226&128226&128226&128226
17368,17763,0.0,1.0,0.0,0.0,1, SomeoneBelow The person below didn't get a big booty hoe.
17369,17764,0.348,0.652,0.0,-0.4939,1, SomeoneBelow The person below is a cunt.
17370,17765,0.192,0.808,0.0,-0.6908,1, SomthinBoutSara When I hear a baby cry at a restaurant I can literally feel my pussy slam a door closed and throw out the gone fishing&8230
17371,17766,0.077,0.923,0.0,-0.2732,1, SooMonique And she gave this nigga head while I was laying next to her while she had a bf &128514&128514&128514&128514 she's a hoe on the low
17372,17767,0.145,0.263,0.592,0.7783,1," SophieFairman1 Trust no man, fear no bitch. wisewords"
17373,17768,0.0,0.828,0.172,0.6124,1, SortaBad A boy won the Scripps Spelling Bee by spelling 'knaidel'. Used in a sentence I'll never get any pussy because I know how to &8230
17374,17769,0.355,0.533,0.112,-0.6264,1, Sosa_chello Ian worried bout a bitch who ain't worried bout me &128526&128175
17375,17770,0.101,0.899,0.0,-0.4215,1," SoulYodeler Go ahead and mock me, one day I'll sell enough of this make-up to drive the pink Mary Kay Cadillac and we'll see who's gay&8230"
17376,17771,0.0,0.745,0.255,0.5859,1, SourPinkk If having hoes still excites you  you still have some growing to do lil mf 
17377,17772,0.224,0.737,0.038,-0.8074,1," SouthPark &8220If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&8230 Do you know what I am&8230"
17378,17773,0.216,0.784,0.0,-0.7227,1, SouthsideVic Keebler elves gone have to make weed brownies when it's legalized. In da tree trunk but da trap going crazy. Bro that shi&8230
17379,17774,0.161,0.839,0.0,-0.3182,1, SouthsideVic This tweet was a booby trap and I caught 23 hoes. http//t.co/f30lY2JiQP
17380,17775,0.139,0.772,0.089,-0.3182,1, SouthsideVic Why girls be so embrrased when they pussy fart? Embrace that shit. Make the cheeks clap with it. We finna beatbox.
17381,17776,0.421,0.421,0.158,-0.6566,1," Soy_Brent steal a nigga's bitch, don't steal a nigga's tweets."
17382,17777,0.661,0.339,0.0,-0.5994,1," SpaceCatPics Meow, bitches"
17383,17778,0.351,0.564,0.085,-0.8871,1," SpacePlankton If one more FB idiot bitches about the weather, I will hunt them down &amp kill them with kindness because everyone is enti&8230"
17384,17779,0.0,0.791,0.209,0.6486,2, SpacePlankton Saw a man in a yellow hat at the Grand Canyon today. He was hanging out next to a curious gorge.
17385,17780,0.0,1.0,0.0,0.0,2, SpacePlankton This monkey on my back keeps smearing poop in my hair.
17386,17781,0.559,0.441,0.0,-0.5859,1, SpankxBoogey Ultimate bitch &128591
